,Date,Country,New_cases,New_deaths,New_recovered,Region
0,2020-01-22,Afghanistan,0,0,0,Eastern Mediterranean
1,2020-01-22,Albania,0,0,0,Europe
2,2020-01-22,Algeria,0,0,0,Africa
3,2020-01-22,Andorra,0,0,0,Europe
4,2020-01-22,Angola,0,0,0,Africa
5,2020-01-22,Antigua and Barbuda,0,0,0,Americas
6,2020-01-22,Argentina,0,0,0,Americas
7,2020-01-22,Armenia,0,0,0,Europe
8,2020-01-22,Australia,0,0,0,Western Pacific
9,2020-01-22,Austria,0,0,0,Europe
10,2020-01-22,Azerbaijan,0,0,0,Europe
11,2020-01-22,Bahamas,0,0,0,Americas
12,2020-01-22,Bahrain,0,0,0,Eastern Mediterranean
13,2020-01-22,Bangladesh,0,0,0,South-East Asia
14,2020-01-22,Barbados,0,0,0,Americas
15,2020-01-22,Belarus,0,0,0,Europe
16,2020-01-22,Belgium,0,0,0,Europe
17,2020-01-22,Belize,0,0,0,Americas
18,2020-01-22,Benin,0,0,0,Africa
19,2020-01-22,Bhutan,0,0,0,South-East Asia
20,2020-01-22,Bolivia,0,0,0,Americas
21,2020-01-22,Bosnia and Herzegovina,0,0,0,Europe
22,2020-01-22,Botswana,0,0,0,Africa
23,2020-01-22,Brazil,0,0,0,Americas
24,2020-01-22,Brunei,0,0,0,Western Pacific
25,2020-01-22,Bulgaria,0,0,0,Europe
26,2020-01-22,Burkina Faso,0,0,0,Africa
27,2020-01-22,Burma,0,0,0,South-East Asia
28,2020-01-22,Burundi,0,0,0,Africa
29,2020-01-22,Cabo Verde,0,0,0,Africa
30,2020-01-22,Cambodia,0,0,0,Western Pacific
31,2020-01-22,Cameroon,0,0,0,Africa
32,2020-01-22,Canada,0,0,0,Americas
33,2020-01-22,Central African Republic,0,0,0,Africa
34,2020-01-22,Chad,0,0,0,Africa
35,2020-01-22,Chile,0,0,0,Americas
36,2020-01-22,China,0,0,0,Western Pacific
37,2020-01-22,Colombia,0,0,0,Americas
38,2020-01-22,Comoros,0,0,0,Africa
39,2020-01-22,Congo (Brazzaville),0,0,0,Africa
40,2020-01-22,Congo (Kinshasa),0,0,0,Africa
41,2020-01-22,Costa Rica,0,0,0,Americas
42,2020-01-22,Cote d'Ivoire,0,0,0,Africa
43,2020-01-22,Croatia,0,0,0,Europe
44,2020-01-22,Cuba,0,0,0,Americas
45,2020-01-22,Cyprus,0,0,0,Europe
46,2020-01-22,Czechia,0,0,0,Europe
47,2020-01-22,Denmark,0,0,0,Europe
48,2020-01-22,Djibouti,0,0,0,Eastern Mediterranean
49,2020-01-22,Dominica,0,0,0,Americas
50,2020-01-22,Dominican Republic,0,0,0,Americas
51,2020-01-22,Ecuador,0,0,0,Americas
52,2020-01-22,Egypt,0,0,0,Eastern Mediterranean
53,2020-01-22,El Salvador,0,0,0,Americas
54,2020-01-22,Equatorial Guinea,0,0,0,Africa
55,2020-01-22,Eritrea,0,0,0,Africa
56,2020-01-22,Estonia,0,0,0,Europe
57,2020-01-22,Eswatini,0,0,0,Africa
58,2020-01-22,Ethiopia,0,0,0,Africa
59,2020-01-22,Fiji,0,0,0,Western Pacific
60,2020-01-22,Finland,0,0,0,Europe
61,2020-01-22,France,0,0,0,Europe
62,2020-01-22,Gabon,0,0,0,Africa
63,2020-01-22,Gambia,0,0,0,Africa
64,2020-01-22,Georgia,0,0,0,Europe
65,2020-01-22,Germany,0,0,0,Europe
66,2020-01-22,Ghana,0,0,0,Africa
67,2020-01-22,Greece,0,0,0,Europe
68,2020-01-22,Greenland,0,0,0,Europe
69,2020-01-22,Grenada,0,0,0,Americas
70,2020-01-22,Guatemala,0,0,0,Americas
71,2020-01-22,Guinea,0,0,0,Africa
72,2020-01-22,Guinea-Bissau,0,0,0,Africa
73,2020-01-22,Guyana,0,0,0,Americas
74,2020-01-22,Haiti,0,0,0,Americas
75,2020-01-22,Holy See,0,0,0,Europe
76,2020-01-22,Honduras,0,0,0,Americas
77,2020-01-22,Hungary,0,0,0,Europe
78,2020-01-22,Iceland,0,0,0,Europe
79,2020-01-22,India,0,0,0,South-East Asia
80,2020-01-22,Indonesia,0,0,0,South-East Asia
81,2020-01-22,Iran,0,0,0,Eastern Mediterranean
82,2020-01-22,Iraq,0,0,0,Eastern Mediterranean
83,2020-01-22,Ireland,0,0,0,Europe
84,2020-01-22,Israel,0,0,0,Europe
85,2020-01-22,Italy,0,0,0,Europe
86,2020-01-22,Jamaica,0,0,0,Americas
87,2020-01-22,Japan,0,0,0,Western Pacific
88,2020-01-22,Jordan,0,0,0,Eastern Mediterranean
89,2020-01-22,Kazakhstan,0,0,0,Europe
90,2020-01-22,Kenya,0,0,0,Africa
91,2020-01-22,Kosovo,0,0,0,Europe
92,2020-01-22,Kuwait,0,0,0,Eastern Mediterranean
93,2020-01-22,Kyrgyzstan,0,0,0,Europe
94,2020-01-22,Laos,0,0,0,Western Pacific
95,2020-01-22,Latvia,0,0,0,Europe
96,2020-01-22,Lebanon,0,0,0,Eastern Mediterranean
97,2020-01-22,Lesotho,0,0,0,Africa
98,2020-01-22,Liberia,0,0,0,Africa
99,2020-01-22,Libya,0,0,0,Eastern Mediterranean
100,2020-01-22,Liechtenstein,0,0,0,Europe
101,2020-01-22,Lithuania,0,0,0,Europe
102,2020-01-22,Luxembourg,0,0,0,Europe
103,2020-01-22,Madagascar,0,0,0,Africa
104,2020-01-22,Malawi,0,0,0,Africa
105,2020-01-22,Malaysia,0,0,0,Western Pacific
106,2020-01-22,Maldives,0,0,0,South-East Asia
107,2020-01-22,Mali,0,0,0,Africa
108,2020-01-22,Malta,0,0,0,Europe
109,2020-01-22,Mauritania,0,0,0,Africa
110,2020-01-22,Mauritius,0,0,0,Africa
111,2020-01-22,Mexico,0,0,0,Americas
112,2020-01-22,Moldova,0,0,0,Europe
113,2020-01-22,Monaco,0,0,0,Europe
114,2020-01-22,Mongolia,0,0,0,Western Pacific
115,2020-01-22,Montenegro,0,0,0,Europe
116,2020-01-22,Morocco,0,0,0,Eastern Mediterranean
117,2020-01-22,Mozambique,0,0,0,Africa
118,2020-01-22,Namibia,0,0,0,Africa
119,2020-01-22,Nepal,0,0,0,South-East Asia
120,2020-01-22,Netherlands,0,0,0,Europe
121,2020-01-22,New Zealand,0,0,0,Western Pacific
122,2020-01-22,Nicaragua,0,0,0,Americas
123,2020-01-22,Niger,0,0,0,Africa
124,2020-01-22,Nigeria,0,0,0,Africa
125,2020-01-22,North Macedonia,0,0,0,Europe
126,2020-01-22,Norway,0,0,0,Europe
127,2020-01-22,Oman,0,0,0,Eastern Mediterranean
128,2020-01-22,Pakistan,0,0,0,Eastern Mediterranean
129,2020-01-22,Panama,0,0,0,Americas
130,2020-01-22,Papua New Guinea,0,0,0,Western Pacific
131,2020-01-22,Paraguay,0,0,0,Americas
132,2020-01-22,Peru,0,0,0,Americas
133,2020-01-22,Philippines,0,0,0,Western Pacific
134,2020-01-22,Poland,0,0,0,Europe
135,2020-01-22,Portugal,0,0,0,Europe
136,2020-01-22,Qatar,0,0,0,Eastern Mediterranean
137,2020-01-22,Romania,0,0,0,Europe
138,2020-01-22,Russia,0,0,0,Europe
139,2020-01-22,Rwanda,0,0,0,Africa
140,2020-01-22,Saint Kitts and Nevis,0,0,0,Americas
141,2020-01-22,Saint Lucia,0,0,0,Americas
142,2020-01-22,Saint Vincent and the Grenadines,0,0,0,Americas
143,2020-01-22,San Marino,0,0,0,Europe
144,2020-01-22,Sao Tome and Principe,0,0,0,Africa
145,2020-01-22,Saudi Arabia,0,0,0,Eastern Mediterranean
146,2020-01-22,Senegal,0,0,0,Africa
147,2020-01-22,Serbia,0,0,0,Europe
148,2020-01-22,Seychelles,0,0,0,Africa
149,2020-01-22,Sierra Leone,0,0,0,Africa
150,2020-01-22,Singapore,0,0,0,Western Pacific
151,2020-01-22,Slovakia,0,0,0,Europe
152,2020-01-22,Slovenia,0,0,0,Europe
153,2020-01-22,Somalia,0,0,0,Eastern Mediterranean
154,2020-01-22,South Africa,0,0,0,Africa
155,2020-01-22,South Korea,0,0,0,Western Pacific
156,2020-01-22,South Sudan,0,0,0,Africa
157,2020-01-22,Spain,0,0,0,Europe
158,2020-01-22,Sri Lanka,0,0,0,South-East Asia
159,2020-01-22,Sudan,0,0,0,Eastern Mediterranean
160,2020-01-22,Suriname,0,0,0,Americas
161,2020-01-22,Sweden,0,0,0,Europe
162,2020-01-22,Switzerland,0,0,0,Europe
163,2020-01-22,Syria,0,0,0,Eastern Mediterranean
164,2020-01-22,Taiwan*,0,0,0,Western Pacific
165,2020-01-22,Tajikistan,0,0,0,Europe
166,2020-01-22,Tanzania,0,0,0,Africa
167,2020-01-22,Thailand,0,0,0,South-East Asia
168,2020-01-22,Timor-Leste,0,0,0,South-East Asia
169,2020-01-22,Togo,0,0,0,Africa
170,2020-01-22,Trinidad and Tobago,0,0,0,Americas
171,2020-01-22,Tunisia,0,0,0,Eastern Mediterranean
172,2020-01-22,Turkey,0,0,0,Europe
173,2020-01-22,US,0,0,0,Americas
174,2020-01-22,Uganda,0,0,0,Africa
175,2020-01-22,Ukraine,0,0,0,Europe
176,2020-01-22,United Arab Emirates,0,0,0,Eastern Mediterranean
177,2020-01-22,United Kingdom,0,0,0,Europe
178,2020-01-22,Uruguay,0,0,0,Americas
179,2020-01-22,Uzbekistan,0,0,0,Europe
180,2020-01-22,Venezuela,0,0,0,Americas
181,2020-01-22,Vietnam,0,0,0,Western Pacific
182,2020-01-22,West Bank and Gaza,0,0,0,Eastern Mediterranean
183,2020-01-22,Western Sahara,0,0,0,Africa
184,2020-01-22,Yemen,0,0,0,Eastern Mediterranean
185,2020-01-22,Zambia,0,0,0,Africa
186,2020-01-22,Zimbabwe,0,0,0,Africa
187,2020-01-23,Afghanistan,0,0,0,Eastern Mediterranean
188,2020-01-23,Albania,0,0,0,Europe
189,2020-01-23,Algeria,0,0,0,Africa
190,2020-01-23,Andorra,0,0,0,Europe
191,2020-01-23,Angola,0,0,0,Africa
192,2020-01-23,Antigua and Barbuda,0,0,0,Americas
193,2020-01-23,Argentina,0,0,0,Americas
194,2020-01-23,Armenia,0,0,0,Europe
195,2020-01-23,Australia,0,0,0,Western Pacific
196,2020-01-23,Austria,0,0,0,Europe
197,2020-01-23,Azerbaijan,0,0,0,Europe
198,2020-01-23,Bahamas,0,0,0,Americas
199,2020-01-23,Bahrain,0,0,0,Eastern Mediterranean
200,2020-01-23,Bangladesh,0,0,0,South-East Asia
201,2020-01-23,Barbados,0,0,0,Americas
202,2020-01-23,Belarus,0,0,0,Europe
203,2020-01-23,Belgium,0,0,0,Europe
204,2020-01-23,Belize,0,0,0,Americas
205,2020-01-23,Benin,0,0,0,Africa
206,2020-01-23,Bhutan,0,0,0,South-East Asia
207,2020-01-23,Bolivia,0,0,0,Americas
208,2020-01-23,Bosnia and Herzegovina,0,0,0,Europe
209,2020-01-23,Botswana,0,0,0,Africa
210,2020-01-23,Brazil,0,0,0,Americas
211,2020-01-23,Brunei,0,0,0,Western Pacific
212,2020-01-23,Bulgaria,0,0,0,Europe
213,2020-01-23,Burkina Faso,0,0,0,Africa
214,2020-01-23,Burma,0,0,0,South-East Asia
215,2020-01-23,Burundi,0,0,0,Africa
216,2020-01-23,Cabo Verde,0,0,0,Africa
217,2020-01-23,Cambodia,0,0,0,Western Pacific
218,2020-01-23,Cameroon,0,0,0,Africa
219,2020-01-23,Canada,0,0,0,Americas
220,2020-01-23,Central African Republic,0,0,0,Africa
221,2020-01-23,Chad,0,0,0,Africa
222,2020-01-23,Chile,0,0,0,Americas
223,2020-01-23,China,95,1,2,Western Pacific
224,2020-01-23,Colombia,0,0,0,Americas
225,2020-01-23,Comoros,0,0,0,Africa
226,2020-01-23,Congo (Brazzaville),0,0,0,Africa
227,2020-01-23,Congo (Kinshasa),0,0,0,Africa
228,2020-01-23,Costa Rica,0,0,0,Americas
229,2020-01-23,Cote d'Ivoire,0,0,0,Africa
230,2020-01-23,Croatia,0,0,0,Europe
231,2020-01-23,Cuba,0,0,0,Americas
232,2020-01-23,Cyprus,0,0,0,Europe
233,2020-01-23,Czechia,0,0,0,Europe
234,2020-01-23,Denmark,0,0,0,Europe
235,2020-01-23,Djibouti,0,0,0,Eastern Mediterranean
236,2020-01-23,Dominica,0,0,0,Americas
237,2020-01-23,Dominican Republic,0,0,0,Americas
238,2020-01-23,Ecuador,0,0,0,Americas
239,2020-01-23,Egypt,0,0,0,Eastern Mediterranean
240,2020-01-23,El Salvador,0,0,0,Americas
241,2020-01-23,Equatorial Guinea,0,0,0,Africa
242,2020-01-23,Eritrea,0,0,0,Africa
243,2020-01-23,Estonia,0,0,0,Europe
244,2020-01-23,Eswatini,0,0,0,Africa
245,2020-01-23,Ethiopia,0,0,0,Africa
246,2020-01-23,Fiji,0,0,0,Western Pacific
247,2020-01-23,Finland,0,0,0,Europe
248,2020-01-23,France,0,0,0,Europe
249,2020-01-23,Gabon,0,0,0,Africa
250,2020-01-23,Gambia,0,0,0,Africa
251,2020-01-23,Georgia,0,0,0,Europe
252,2020-01-23,Germany,0,0,0,Europe
253,2020-01-23,Ghana,0,0,0,Africa
254,2020-01-23,Greece,0,0,0,Europe
255,2020-01-23,Greenland,0,0,0,Europe
256,2020-01-23,Grenada,0,0,0,Americas
257,2020-01-23,Guatemala,0,0,0,Americas
258,2020-01-23,Guinea,0,0,0,Africa
259,2020-01-23,Guinea-Bissau,0,0,0,Africa
260,2020-01-23,Guyana,0,0,0,Americas
261,2020-01-23,Haiti,0,0,0,Americas
262,2020-01-23,Holy See,0,0,0,Europe
263,2020-01-23,Honduras,0,0,0,Americas
264,2020-01-23,Hungary,0,0,0,Europe
265,2020-01-23,Iceland,0,0,0,Europe
266,2020-01-23,India,0,0,0,South-East Asia
267,2020-01-23,Indonesia,0,0,0,South-East Asia
268,2020-01-23,Iran,0,0,0,Eastern Mediterranean
269,2020-01-23,Iraq,0,0,0,Eastern Mediterranean
270,2020-01-23,Ireland,0,0,0,Europe
271,2020-01-23,Israel,0,0,0,Europe
272,2020-01-23,Italy,0,0,0,Europe
273,2020-01-23,Jamaica,0,0,0,Americas
274,2020-01-23,Japan,0,0,0,Western Pacific
275,2020-01-23,Jordan,0,0,0,Eastern Mediterranean
276,2020-01-23,Kazakhstan,0,0,0,Europe
277,2020-01-23,Kenya,0,0,0,Africa
278,2020-01-23,Kosovo,0,0,0,Europe
279,2020-01-23,Kuwait,0,0,0,Eastern Mediterranean
280,2020-01-23,Kyrgyzstan,0,0,0,Europe
281,2020-01-23,Laos,0,0,0,Western Pacific
282,2020-01-23,Latvia,0,0,0,Europe
283,2020-01-23,Lebanon,0,0,0,Eastern Mediterranean
284,2020-01-23,Lesotho,0,0,0,Africa
285,2020-01-23,Liberia,0,0,0,Africa
286,2020-01-23,Libya,0,0,0,Eastern Mediterranean
287,2020-01-23,Liechtenstein,0,0,0,Europe
288,2020-01-23,Lithuania,0,0,0,Europe
289,2020-01-23,Luxembourg,0,0,0,Europe
290,2020-01-23,Madagascar,0,0,0,Africa
291,2020-01-23,Malawi,0,0,0,Africa
292,2020-01-23,Malaysia,0,0,0,Western Pacific
293,2020-01-23,Maldives,0,0,0,South-East Asia
294,2020-01-23,Mali,0,0,0,Africa
295,2020-01-23,Malta,0,0,0,Europe
296,2020-01-23,Mauritania,0,0,0,Africa
297,2020-01-23,Mauritius,0,0,0,Africa
298,2020-01-23,Mexico,0,0,0,Americas
299,2020-01-23,Moldova,0,0,0,Europe
300,2020-01-23,Monaco,0,0,0,Europe
301,2020-01-23,Mongolia,0,0,0,Western Pacific
302,2020-01-23,Montenegro,0,0,0,Europe
303,2020-01-23,Morocco,0,0,0,Eastern Mediterranean
304,2020-01-23,Mozambique,0,0,0,Africa
305,2020-01-23,Namibia,0,0,0,Africa
306,2020-01-23,Nepal,0,0,0,South-East Asia
307,2020-01-23,Netherlands,0,0,0,Europe
308,2020-01-23,New Zealand,0,0,0,Western Pacific
309,2020-01-23,Nicaragua,0,0,0,Americas
310,2020-01-23,Niger,0,0,0,Africa
311,2020-01-23,Nigeria,0,0,0,Africa
312,2020-01-23,North Macedonia,0,0,0,Europe
313,2020-01-23,Norway,0,0,0,Europe
314,2020-01-23,Oman,0,0,0,Eastern Mediterranean
315,2020-01-23,Pakistan,0,0,0,Eastern Mediterranean
316,2020-01-23,Panama,0,0,0,Americas
317,2020-01-23,Papua New Guinea,0,0,0,Western Pacific
318,2020-01-23,Paraguay,0,0,0,Americas
319,2020-01-23,Peru,0,0,0,Americas
320,2020-01-23,Philippines,0,0,0,Western Pacific
321,2020-01-23,Poland,0,0,0,Europe
322,2020-01-23,Portugal,0,0,0,Europe
323,2020-01-23,Qatar,0,0,0,Eastern Mediterranean
324,2020-01-23,Romania,0,0,0,Europe
325,2020-01-23,Russia,0,0,0,Europe
326,2020-01-23,Rwanda,0,0,0,Africa
327,2020-01-23,Saint Kitts and Nevis,0,0,0,Americas
328,2020-01-23,Saint Lucia,0,0,0,Americas
329,2020-01-23,Saint Vincent and the Grenadines,0,0,0,Americas
330,2020-01-23,San Marino,0,0,0,Europe
331,2020-01-23,Sao Tome and Principe,0,0,0,Africa
332,2020-01-23,Saudi Arabia,0,0,0,Eastern Mediterranean
333,2020-01-23,Senegal,0,0,0,Africa
334,2020-01-23,Serbia,0,0,0,Europe
335,2020-01-23,Seychelles,0,0,0,Africa
336,2020-01-23,Sierra Leone,0,0,0,Africa
337,2020-01-23,Singapore,1,0,0,Western Pacific
338,2020-01-23,Slovakia,0,0,0,Europe
339,2020-01-23,Slovenia,0,0,0,Europe
340,2020-01-23,Somalia,0,0,0,Eastern Mediterranean
341,2020-01-23,South Africa,0,0,0,Africa
342,2020-01-23,South Korea,0,0,0,Western Pacific
343,2020-01-23,South Sudan,0,0,0,Africa
344,2020-01-23,Spain,0,0,0,Europe
345,2020-01-23,Sri Lanka,0,0,0,South-East Asia
346,2020-01-23,Sudan,0,0,0,Eastern Mediterranean
347,2020-01-23,Suriname,0,0,0,Americas
348,2020-01-23,Sweden,0,0,0,Europe
349,2020-01-23,Switzerland,0,0,0,Europe
350,2020-01-23,Syria,0,0,0,Eastern Mediterranean
351,2020-01-23,Taiwan*,0,0,0,Western Pacific
352,2020-01-23,Tajikistan,0,0,0,Europe
353,2020-01-23,Tanzania,0,0,0,Africa
354,2020-01-23,Thailand,1,0,0,South-East Asia
355,2020-01-23,Timor-Leste,0,0,0,South-East Asia
356,2020-01-23,Togo,0,0,0,Africa
357,2020-01-23,Trinidad and Tobago,0,0,0,Americas
358,2020-01-23,Tunisia,0,0,0,Eastern Mediterranean
359,2020-01-23,Turkey,0,0,0,Europe
360,2020-01-23,US,0,0,0,Americas
361,2020-01-23,Uganda,0,0,0,Africa
362,2020-01-23,Ukraine,0,0,0,Europe
363,2020-01-23,United Arab Emirates,0,0,0,Eastern Mediterranean
364,2020-01-23,United Kingdom,0,0,0,Europe
365,2020-01-23,Uruguay,0,0,0,Americas
366,2020-01-23,Uzbekistan,0,0,0,Europe
367,2020-01-23,Venezuela,0,0,0,Americas
368,2020-01-23,Vietnam,2,0,0,Western Pacific
369,2020-01-23,West Bank and Gaza,0,0,0,Eastern Mediterranean
370,2020-01-23,Western Sahara,0,0,0,Africa
371,2020-01-23,Yemen,0,0,0,Eastern Mediterranean
372,2020-01-23,Zambia,0,0,0,Africa
373,2020-01-23,Zimbabwe,0,0,0,Africa
374,2020-01-24,Afghanistan,0,0,0,Eastern Mediterranean
375,2020-01-24,Albania,0,0,0,Europe
376,2020-01-24,Algeria,0,0,0,Africa
377,2020-01-24,Andorra,0,0,0,Europe
378,2020-01-24,Angola,0,0,0,Africa
379,2020-01-24,Antigua and Barbuda,0,0,0,Americas
380,2020-01-24,Argentina,0,0,0,Americas
381,2020-01-24,Armenia,0,0,0,Europe
382,2020-01-24,Australia,0,0,0,Western Pacific
383,2020-01-24,Austria,0,0,0,Europe
384,2020-01-24,Azerbaijan,0,0,0,Europe
385,2020-01-24,Bahamas,0,0,0,Americas
386,2020-01-24,Bahrain,0,0,0,Eastern Mediterranean
387,2020-01-24,Bangladesh,0,0,0,South-East Asia
388,2020-01-24,Barbados,0,0,0,Americas
389,2020-01-24,Belarus,0,0,0,Europe
390,2020-01-24,Belgium,0,0,0,Europe
391,2020-01-24,Belize,0,0,0,Americas
392,2020-01-24,Benin,0,0,0,Africa
393,2020-01-24,Bhutan,0,0,0,South-East Asia
394,2020-01-24,Bolivia,0,0,0,Americas
395,2020-01-24,Bosnia and Herzegovina,0,0,0,Europe
396,2020-01-24,Botswana,0,0,0,Africa
397,2020-01-24,Brazil,0,0,0,Americas
398,2020-01-24,Brunei,0,0,0,Western Pacific
399,2020-01-24,Bulgaria,0,0,0,Europe
400,2020-01-24,Burkina Faso,0,0,0,Africa
401,2020-01-24,Burma,0,0,0,South-East Asia
402,2020-01-24,Burundi,0,0,0,Africa
403,2020-01-24,Cabo Verde,0,0,0,Africa
404,2020-01-24,Cambodia,0,0,0,Western Pacific
405,2020-01-24,Cameroon,0,0,0,Africa
406,2020-01-24,Canada,0,0,0,Americas
407,2020-01-24,Central African Republic,0,0,0,Africa
408,2020-01-24,Chad,0,0,0,Africa
409,2020-01-24,Chile,0,0,0,Americas
410,2020-01-24,China,277,8,6,Western Pacific
411,2020-01-24,Colombia,0,0,0,Americas
412,2020-01-24,Comoros,0,0,0,Africa
413,2020-01-24,Congo (Brazzaville),0,0,0,Africa
414,2020-01-24,Congo (Kinshasa),0,0,0,Africa
415,2020-01-24,Costa Rica,0,0,0,Americas
416,2020-01-24,Cote d'Ivoire,0,0,0,Africa
417,2020-01-24,Croatia,0,0,0,Europe
418,2020-01-24,Cuba,0,0,0,Americas
419,2020-01-24,Cyprus,0,0,0,Europe
420,2020-01-24,Czechia,0,0,0,Europe
421,2020-01-24,Denmark,0,0,0,Europe
422,2020-01-24,Djibouti,0,0,0,Eastern Mediterranean
423,2020-01-24,Dominica,0,0,0,Americas
424,2020-01-24,Dominican Republic,0,0,0,Americas
425,2020-01-24,Ecuador,0,0,0,Americas
426,2020-01-24,Egypt,0,0,0,Eastern Mediterranean
427,2020-01-24,El Salvador,0,0,0,Americas
428,2020-01-24,Equatorial Guinea,0,0,0,Africa
429,2020-01-24,Eritrea,0,0,0,Africa
430,2020-01-24,Estonia,0,0,0,Europe
431,2020-01-24,Eswatini,0,0,0,Africa
432,2020-01-24,Ethiopia,0,0,0,Africa
433,2020-01-24,Fiji,0,0,0,Western Pacific
434,2020-01-24,Finland,0,0,0,Europe
435,2020-01-24,France,2,0,0,Europe
436,2020-01-24,Gabon,0,0,0,Africa
437,2020-01-24,Gambia,0,0,0,Africa
438,2020-01-24,Georgia,0,0,0,Europe
439,2020-01-24,Germany,0,0,0,Europe
440,2020-01-24,Ghana,0,0,0,Africa
441,2020-01-24,Greece,0,0,0,Europe
442,2020-01-24,Greenland,0,0,0,Europe
443,2020-01-24,Grenada,0,0,0,Americas
444,2020-01-24,Guatemala,0,0,0,Americas
445,2020-01-24,Guinea,0,0,0,Africa
446,2020-01-24,Guinea-Bissau,0,0,0,Africa
447,2020-01-24,Guyana,0,0,0,Americas
448,2020-01-24,Haiti,0,0,0,Americas
449,2020-01-24,Holy See,0,0,0,Europe
450,2020-01-24,Honduras,0,0,0,Americas
451,2020-01-24,Hungary,0,0,0,Europe
452,2020-01-24,Iceland,0,0,0,Europe
453,2020-01-24,India,0,0,0,South-East Asia
454,2020-01-24,Indonesia,0,0,0,South-East Asia
455,2020-01-24,Iran,0,0,0,Eastern Mediterranean
456,2020-01-24,Iraq,0,0,0,Eastern Mediterranean
457,2020-01-24,Ireland,0,0,0,Europe
458,2020-01-24,Israel,0,0,0,Europe
459,2020-01-24,Italy,0,0,0,Europe
460,2020-01-24,Jamaica,0,0,0,Americas
461,2020-01-24,Japan,0,0,0,Western Pacific
462,2020-01-24,Jordan,0,0,0,Eastern Mediterranean
463,2020-01-24,Kazakhstan,0,0,0,Europe
464,2020-01-24,Kenya,0,0,0,Africa
465,2020-01-24,Kosovo,0,0,0,Europe
466,2020-01-24,Kuwait,0,0,0,Eastern Mediterranean
467,2020-01-24,Kyrgyzstan,0,0,0,Europe
468,2020-01-24,Laos,0,0,0,Western Pacific
469,2020-01-24,Latvia,0,0,0,Europe
470,2020-01-24,Lebanon,0,0,0,Eastern Mediterranean
471,2020-01-24,Lesotho,0,0,0,Africa
472,2020-01-24,Liberia,0,0,0,Africa
473,2020-01-24,Libya,0,0,0,Eastern Mediterranean
474,2020-01-24,Liechtenstein,0,0,0,Europe
475,2020-01-24,Lithuania,0,0,0,Europe
476,2020-01-24,Luxembourg,0,0,0,Europe
477,2020-01-24,Madagascar,0,0,0,Africa
478,2020-01-24,Malawi,0,0,0,Africa
479,2020-01-24,Malaysia,0,0,0,Western Pacific
480,2020-01-24,Maldives,0,0,0,South-East Asia
481,2020-01-24,Mali,0,0,0,Africa
482,2020-01-24,Malta,0,0,0,Europe
483,2020-01-24,Mauritania,0,0,0,Africa
484,2020-01-24,Mauritius,0,0,0,Africa
485,2020-01-24,Mexico,0,0,0,Americas
486,2020-01-24,Moldova,0,0,0,Europe
487,2020-01-24,Monaco,0,0,0,Europe
488,2020-01-24,Mongolia,0,0,0,Western Pacific
489,2020-01-24,Montenegro,0,0,0,Europe
490,2020-01-24,Morocco,0,0,0,Eastern Mediterranean
491,2020-01-24,Mozambique,0,0,0,Africa
492,2020-01-24,Namibia,0,0,0,Africa
493,2020-01-24,Nepal,0,0,0,South-East Asia
494,2020-01-24,Netherlands,0,0,0,Europe
495,2020-01-24,New Zealand,0,0,0,Western Pacific
496,2020-01-24,Nicaragua,0,0,0,Americas
497,2020-01-24,Niger,0,0,0,Africa
498,2020-01-24,Nigeria,0,0,0,Africa
499,2020-01-24,North Macedonia,0,0,0,Europe
500,2020-01-24,Norway,0,0,0,Europe
501,2020-01-24,Oman,0,0,0,Eastern Mediterranean
502,2020-01-24,Pakistan,0,0,0,Eastern Mediterranean
503,2020-01-24,Panama,0,0,0,Americas
504,2020-01-24,Papua New Guinea,0,0,0,Western Pacific
505,2020-01-24,Paraguay,0,0,0,Americas
506,2020-01-24,Peru,0,0,0,Americas
507,2020-01-24,Philippines,0,0,0,Western Pacific
508,2020-01-24,Poland,0,0,0,Europe
509,2020-01-24,Portugal,0,0,0,Europe
510,2020-01-24,Qatar,0,0,0,Eastern Mediterranean
511,2020-01-24,Romania,0,0,0,Europe
512,2020-01-24,Russia,0,0,0,Europe
513,2020-01-24,Rwanda,0,0,0,Africa
514,2020-01-24,Saint Kitts and Nevis,0,0,0,Americas
515,2020-01-24,Saint Lucia,0,0,0,Americas
516,2020-01-24,Saint Vincent and the Grenadines,0,0,0,Americas
517,2020-01-24,San Marino,0,0,0,Europe
518,2020-01-24,Sao Tome and Principe,0,0,0,Africa
519,2020-01-24,Saudi Arabia,0,0,0,Eastern Mediterranean
520,2020-01-24,Senegal,0,0,0,Africa
521,2020-01-24,Serbia,0,0,0,Europe
522,2020-01-24,Seychelles,0,0,0,Africa
523,2020-01-24,Sierra Leone,0,0,0,Africa
524,2020-01-24,Singapore,2,0,0,Western Pacific
525,2020-01-24,Slovakia,0,0,0,Europe
526,2020-01-24,Slovenia,0,0,0,Europe
527,2020-01-24,Somalia,0,0,0,Eastern Mediterranean
528,2020-01-24,South Africa,0,0,0,Africa
529,2020-01-24,South Korea,1,0,0,Western Pacific
530,2020-01-24,South Sudan,0,0,0,Africa
531,2020-01-24,Spain,0,0,0,Europe
532,2020-01-24,Sri Lanka,0,0,0,South-East Asia
533,2020-01-24,Sudan,0,0,0,Eastern Mediterranean
534,2020-01-24,Suriname,0,0,0,Americas
535,2020-01-24,Sweden,0,0,0,Europe
536,2020-01-24,Switzerland,0,0,0,Europe
